592,tote_0,55,140.0,140.0,90.0,0.0,0.0,0.0
592,tote_0,55,140.0,140.0,90.0,140.0,0.0,0.0
592,tote_0,47,110.0,235.0,60.0,0.0,140.0,0.0
592,tote_0,47,110.0,235.0,60.0,0.0,0.0,90.0
592,tote_0,47,110.0,235.0,60.0,140.0,140.0,0.0
592,tote_0,63,50.0,200.0,50.0,280.0,0.0,0.0
592,tote_0,63,50.0,200.0,50.0,140.0,0.0,90.0
592,tote_0,75,130.0,130.0,50.0,0.0,235.0,90.0
592,tote_0,75,130.0,130.0,50.0,0.0,0.0,150.0
592,tote_0,15,120.0,260.0,20.0,0.0,140.0,60.0
592,tote_0,15,120.0,260.0,20.0,140.0,140.0,60.0
592,tote_0,15,120.0,260.0,20.0,190.0,0.0,90.0
592,tote_0,64,140.0,180.0,70.0,190.0,260.0,90.0
592,tote_0,64,140.0,180.0,70.0,190.0,0.0,110.0
592,tote_0,42,90.0,140.0,50.0,280.0,200.0,0.0
592,tote_0,42,90.0,140.0,50.0,0.0,235.0,140.0
592,tote_0,42,90.0,140.0,50.0,280.0,340.0,0.0
592,tote_0,69,50.0,140.0,50.0,330.0,0.0,0.0
592,tote_0,69,50.0,140.0,50.0,140.0,200.0,90.0
592,tote_0,82,50.0,220.0,50.0,140.0,0.0,140.0
592,tote_0,82,50.0,220.0,50.0,330.0,260.0,90.0
592,tote_0,82,50.0,220.0,50.0,330.0,0.0,110.0
592,tote_0,37,40.0,120.0,40.0,280.0,0.0,50.0
592,tote_0,37,40.0,120.0,40.0,190.0,260.0,160.0
592,tote_0,93,150.0,230.0,20.0,190.0,0.0,180.0
592,tote_0,77,150.0,210.0,20.0,230.0,260.0,160.0
592,tote_0,74,100.0,230.0,50.0,90.0,235.0,140.0
592,tote_0,18,160.0,190.0,10.0,0.0,140.0,80.0
592,tote_0,18,160.0,190.0,10.0,0.0,235.0,190.0
592,tote_0,14,100.0,200.0,10.0,260.0,140.0,60.0
592,tote_0,14,100.0,200.0,10.0,280.0,200.0,50.0
592,tote_0,91,140.0,200.0,15.0,230.0,260.0,180.0
592,tote_1,54,150.0,150.0,80.0,0.0,0.0,0.0
592,tote_1,54,150.0,150.0,80.0,150.0,0.0,0.0
592,tote_1,54,150.0,150.0,80.0,0.0,150.0,0.0
592,tote_1,71,120.0,230.0,50.0,0.0,0.0,80.0
592,tote_1,71,120.0,230.0,50.0,150.0,150.0,0.0
592,tote_1,71,120.0,230.0,50.0,150.0,0.0,80.0
592,tote_1,97,90.0,110.0,90.0,0.0,300.0,0.0
592,tote_1,97,90.0,110.0,90.0,270.0,150.0,0.0
592,tote_1,97,90.0,110.0,90.0,270.0,0.0,80.0
592,tote_1,96,140.0,140.0,90.0,0.0,300.0,90.0
592,tote_1,96,140.0,140.0,90.0,140.0,300.0,90.0
592,tote_1,16,110.0,130.0,110.0,270.0,150.0,90.0
592,tote_1,85,150.0,240.0,25.0,0.0,0.0,130.0
592,tote_1,88,150.0,230.0,20.0,0.0,0.0,155.0
592,tote_1,51,90.0,150.0,50.0,150.0,0.0,130.0
592,tote_1,51,90.0,150.0,50.0,270.0,260.0,0.0
592,tote_1,51,90.0,150.0,50.0,280.0,300.0,90.0
592,tote_1,91,140.0,200.0,15.0,0.0,0.0,175.0
592,tote_1,66,60.0,180.0,60.0,90.0,300.0,0.0
592,tote_1,66,60.0,180.0,60.0,280.0,300.0,140.0
592,tote_2,96,140.0,140.0,90.0,0.0,0.0,0.0
592,tote_2,16,110.0,130.0,110.0,140.0,0.0,0.0
592,tote_2,3,150.0,280.0,80.0,0.0,140.0,0.0
592,tote_2,3,150.0,280.0,80.0,140.0,0.0,110.0
592,tote_2,57,170.0,180.0,110.0,150.0,140.0,0.0
592,tote_2,91,140.0,200.0,15.0,0.0,0.0,90.0
592,tote_2,25,140.0,300.0,20.0,0.0,0.0,105.0
592,tote_2,25,140.0,300.0,20.0,0.0,0.0,125.0
592,tote_2,25,140.0,300.0,20.0,0.0,0.0,145.0
592,tote_2,66,60.0,180.0,60.0,290.0,0.0,110.0
592,tote_3,57,170.0,180.0,110.0,0.0,0.0,0.0
592,tote_3,90,150.0,220.0,20.0,180.0,0.0,0.0
592,tote_3,90,150.0,220.0,20.0,0.0,0.0,110.0
